"siteno","station_nm","coords.x1","coords.x2"
"08020000","Sabine Rv nr Gladewater",-94.9602175,32.52708909
"02424590","CAHABA RIVER NEAR SUTTLE",-87.198884,32.5293002
"02424940","OAKMULGEE CREEK NEAR AUGUSTIN",-87.0899926,32.5329114
"02466500","BIG PRAIRIE CREEK NEAR GALLION",-87.6811194,32.5412458
"02418760","CHEWACLA CREEK AT CHEWACLA STATE PARK NR AUBURN",-85.4805044,32.5481918
"08062895","Kings Ck at SH 34 nr Kaufman",-96.3388889,32.5561111
"08086050","Deep Ck at Moran",-99.170074,32.55929085
"08019200","Sabine Rv nr Hawkins",-95.206614,32.55986369
"08083245","Mulberry Ck nr Hawley",-99.7925909,32.5678991
"02483001","SOUTH CANAL TUSCOLAMETA CREEK NR WALNUT GROVE",-89.4686111,32.5736111
"08057450","Tenmile Ck at SH 342",-96.756108,32.57846916
"08049700","Walnut Ck nr Mansfield",-97.1019533,32.5809695
"08049600","Mountain Ck nr Cedar Hill",-97.0233397,32.5843025
"02483000","TUSCOLAMETA CREEK AT WALNUT GROVE",-89.465,32.58833333
"08083240","Clear Fk Brazos Rv at Hwy 83 nr Hawley",-99.8145556,32.5985
"07289730","BIG BLACK RIVER NR BENTONIA",-90.3638889,32.60305556
"08048970","Village Ck at Everman",-97.2650142,32.60346909
"08019500","Big Sandy Ck nr Big Sandy",-95.0916099,32.6040291
"08018500","Sabine Rv nr Mineola",-95.4857901,32.61374667
"02411000","COOSA RIVER AT JORDAN DAM NEAR WETUMPKA AL",-86.2549702,32.6140204
"08090800","Brazos Rv nr Dennis",-97.9258703,32.61568907
"02418230","SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA",-85.5880076,32.62680015
"08090500","Palo Pinto Ck nr Santo",-98.1808781,32.630964
"08062000","E Fk Trinity Rv nr Crandall",-96.4852651,32.6387442
"08046000","Clear Fk Trinity Rv nr Aledo",-97.564468,32.6412442
"07348000","Twelvemile Bayou near Dixie",-93.8779585,32.6459805
"08086290","Big Sandy Ck abv Breckenridge",-99.0045146,32.64845613
"08047000","Clear Fk Trinity Rv nr Benbrook",-97.4419642,32.66513275
"02483500","PEARL RIVER NR LENA",-89.6461111,32.6672222
"07346050","Little Cypress Ck nr Ore City",-94.7510435,32.6726406
"08083230","Clear Fk Brazos Rv nr Noodle",-100.0725999,32.67455998
"07365000","BYU D'ARBONNE NR DUBACH",-92.6529278,32.6807021
"02410000","PATERSON CREEK NEAR CENTRAL AL",-86.1277446,32.68179654
"08084000","Clear Fk Brazos Rv at Nugent",-99.6695326,32.6901186
"08047050","Marys Ck at Benbrook",-97.4472422,32.6951316
"08057445","Prairie Ck at US Hwy 175",-96.6699955,32.70485346
"07349800","CYPRESS BYU NR BENTON",-93.6876776,32.70570078
"02484500","YOCKANOOKANY RIVER NR OFAHOMA",-89.6719444,32.7061111
"02482550","PEARL RIVER NR CARTHAGE",-89.5263889,32.7072222
"08086150","N Fk Hubbard Ck nr Albany",-99.2750778,32.7076192
"08057410","Trinity Rv bl Dallas",-96.7358319,32.70763139
"08061950","S Mesquite Ck at Mercury Rd",-96.5702689,32.72568565
"08047500","Clear Fk Trinity Rv at Ft Worth",-97.3589063,32.732353
"08086212","Hubbard Ck bl Albany",-99.1406299,32.73289717
"07346080","Big Cypress Ck abv SH 43 nr Karnack",-94.2325,32.7386111
"02340500","MOUNTAIN OAK CREEK NEAR HAMILTON",-85.0688256,32.74124347
"07346000","Big Cypress Bayou nr Jefferson",-94.4988102,32.74958345
"08050100","Mountain Ck at Grand Prairie",-96.9261111,32.7498611
"08048000","W Fk Trinity Rv at Ft Worth",-97.3325167,32.76096337
"02482500","LOBUTCHA CREEK NR CARTHAGE",-89.4589583,32.76124627
"08049500","W Fk Trinity Rv at Grand Prairie",-96.9944444,32.7625
"08019000","Lake Fk Ck nr Quitman",-95.4630094,32.76318386
"07365500","MIDDLE FK BYU D'ARBONNE NR BERNICE",-92.658484,32.76403375
"07348800","FLAT LICK BYU NR LETON",-93.2668351,32.76958987
"08017500","Sabine Rv nr Emory",-95.7991307,32.77318113
"08061750","E Fk Trinity Rv nr Forney",-96.5035991,32.7742947
"08057000","Trinity Rv at Dallas",-96.8219464,32.7748517
"02466030","BLACK WARRIOR RIVER AT SELDEN L & D NEAR EUTAW",-87.8405687,32.77790835
"07346045","Black Cypress Bayou at Jefferson",-94.3574153,32.7779173
"08083100","Clear Fk Brazos Rv nr Roby",-100.3887183,32.78760777
"07349795","CYPRESS BAYOU ABOVE BENTON LA",-93.7076777,32.78764235
"07368500","BIG COLEWA BYU NR OAK GROVE",-91.5015072,32.798743
"02482000","PEARL RIVER AT EDINBURG",-89.335,32.79888889
"08017410","Sabine Rv nr Wills Point",-95.9194109,32.8062358
"02448900","BODKA CREEK NEAR GEIGER",-88.3119761,32.80707585
"08056500","Turtle Ck at Dallas",-96.8025013,32.80735055
"08048800","Big Fossil Ck at Haltom City",-97.2486256,32.80735146
"08057300","White Rk Ck at White Rk Lk",-96.725832,32.80873904
"02466000","BLACK WARRIOR RIVER NEAR EUTAW",-87.8161236,32.8187405
"02449000","TOMBIGBEE RIVER AT GAINESVILLE",-88.1566917,32.8251306
"08088450","Big Cedar Ck nr Ivan",-98.7239509,32.8276216
"02449245","BRUSH CREEK NEAR EUTAW AL",-87.9822393,32.8309632
"02465500","FIVEMILE CREEK NEAR GREENSBORO AL",-87.6066736,32.832628
"08061700","Duck Ck nr Garland",-96.595548,32.83290425
"08086500","Hubbard Ck nr Breckenridge",-98.9481246,32.8370625
"02346180","FLINT RIVER NEAR THOMASTON",-84.4240868,32.8390223
"02481880","PEARL RIVER AT BURNSIDE",-89.0977778,32.84138889
"02447025","TOMBIGBEE R AT HEFLIN L&D NR GAINESVILLE ALA.",-88.1561363,32.8481856
"07347000","KELLY BYU NR HOSSTON",-93.8724017,32.85708408
"08088610","Brazos Rv nr Graford",-98.411719,32.85817854
"08055700","Bachman Br at Dallas",-96.8538916,32.86040457
"08089000","Brazos Rv nr Palo Pinto",-98.3025492,32.8626236
"08088600","Brazos Rv at Morris Sheppard Dam nr Graford",-98.425886,32.87206697
"07364500","(COE) Bayou Bartholomew near Beekman",-91.8679054,32.87235338
"07289500","BIG BLACK RIVER AT PICKENS",-89.9661952,32.8806878
"02339500","CHATTAHOOCHEE RIVER AT WEST POINT",-85.18216359,32.88623868
"07366000","CORNEY BYU NR LILLIE",-92.6570973,32.8876414
"08057200","White Rk Ck at Greenville Ave",-96.7566664,32.88929207
"07344400","Red River near Hosston",-93.8224008,32.8931941
"08017300","S Fk Sabine Rv nr Quinlan",-96.2533118,32.89790085
"02346500","POTATO CREEK NEAR THOMASTON",-84.3624197,32.90429826
"07349500","Bodcau Bayou near Sarepta",-93.4829512,32.9051392
"02416000","TALLAPOOSA RIVER AT STURDIVANT AL",-85.8710728,32.9134576
"08049550","Big Bear Ck nr Grapevine",-97.129178,32.9134593
"02408540","HATCHET CREEK BELOW ROCKFORD AL",-86.2702507,32.9167896
"08061500","E Fk Trinity Rv nr Rockwall",-96.5058219,32.92373399
"07366200","Little Corney Bayou near Lillie",-92.6329305,32.9293064
"08084800","California Ck nr Stamford",-99.642588,32.93094435
"02448500","NOXUBEE RIVER NR GEIGER",-88.2978103,32.9326287
"08085500","Clear Fk Brazos Rv at Ft Griffin",-99.2245215,32.9345557
"02408500","HATCHET CREEK NEAR ROCKFORD AL",-86.218305,32.9451222
"02424000","CAHABA RIVER AT CENTREVILLE AL",-87.1391623,32.9451238
"08044800","Walnut Ck at Reno",-97.5830798,32.94568035
"07364700","BYU DE LOUTRE NR LARAN",-92.4998704,32.955414
"08061540","Rowlett Ck nr Sachse",-96.6144378,32.95984447
"08087300","Clear Fk Brazos Rv at Eliasville",-98.7667298,32.9601177
"08055500","Elm Fk Trinity Rv nr Carrollton",-96.94445,32.965957
"02345500","FLINT RIVER NEAR WOODBURY",-84.5327016,32.96651797
"08057100","White Rk Ck at Keller Spgs Rd",-96.8055566,32.9704007
"07367700","Boeuf River near AR/LA State Line",-91.4419444,32.97305556
"02414715","TALLAPOOSA RIVER NR NEW SITE",-85.7396808,32.97734526
"08055000","Denton Ck nr Grapevine",-97.0127857,32.9870677
"07364200","Bayou Bartholomew near Jones",-91.6556779,32.9904049
"08018730","Burke Ck nr Yantis",-95.6219013,32.99067368
"07369700","Bayou Macon nr Kilbourne",-91.2626119,32.9931799
"07348700","Bayou Dorcheat near Springhill",-93.39656,32.9945813
"02465493","ELLIOTTS CREEK AT MOUNDVILLE AL",-87.6222295,32.99734636
"07344500","Big Cypress Ck nr Pittsburg",-94.8821554,33.02095787
"07344482","Big Cypress Ck nr Winnsboro",-95.2702213,33.0234537
"08061000","E Fk Trinity Rv nr Lavon",-96.4755429,33.02373066
"08088000","Brazos Rv nr South Bend",-98.6439481,33.02428377
"02484000","YOCKANOOKANY RIVER NR KOSCIUSKO",-89.5777778,33.0322222
"07345000","Boggy Ck nr Daingerfield",-94.7877084,33.0362364
"07365800","Cornie Bayou near Three Creeks",-92.9405556,33.03805556
"02447000","SIPSEY RIVER NEAR PLEASANT RIDGE AL",-88.105858,33.03873636
"08054000","Denton Ck nr Roanoke",-97.2050145,33.0401228
"08053000","Elm Fk Trinity Rv nr Lewisville",-96.9611173,33.0456773
"07346140","Frazier Ck nr Linden",-94.2901904,33.05402005
"02423800","LITTLE CAHABA RIVER NEAR BRIERFIELD AL",-86.95276899,33.0576205
"02415000","HILLABEE CREEK NEAR HACKNEYVILLE AL",-85.8780186,33.06539786
"07365900","THREE CREEKS NEAR THREE CREEKS",-92.8840495,33.0670817
"02448000","NOXUBEE RIVER AT MACON",-88.5587778,33.0723611
"07344493","Big Cypress Ck at US Hwy 271 nr Pittsburg",-94.9652278,33.07293056
"02444500","TOMBIGBEE RIVER NEAR COCHRANE",-88.2378093,33.08123655
"08044500","W Fk Trinity Rv nr Boyd",-97.558636,33.08539917
"07344370","Red River at Spring Bank",-93.8594444,33.08944444
"02339000","YELLOWJACKET CREEK NEAR LAGRANGE",-85.0610504,33.09095625
"07369680","Bayou Macon at Eudora",-91.2544444,33.10027778
"07287404","HARLAND CREEK NR HOWARD",-90.1734194,33.10179419
"07287400","BLACK CREEK AT LEXINGTON",-90.0533333,33.10527778
"02414500","TALLAPOOSA RIVER AT WADLEY AL",-85.5607875,33.11678684
"08053500","Denton Ck nr Justin",-97.2905732,33.11901003
"02339225","WEHADKEE CREEK BELOW ROCK MILLS",-85.2491113,33.1223435
"08017200","Cowleech Fk Sabine Rv at Greenville",-96.0769164,33.1328933
"07287355","FANNEGUSHA CREEK NR HOWARD",-90.1961111,33.13805556
"02465292","CRIBBS MILL CREEK AT WW PLANT AT TUSCALOOSA",-87.5647288,33.17484164
"08059500","Sister Grove Ck nr Princeton",-96.4758193,33.1931713
"07289350","BIG BLACK RIVER AT WEST",-89.7711111,33.19444444
"08059000","E Fk Trinity Rv nr McKinney",-96.595824,33.20372724
"02465000","BLACK WARRIOR RIVER AT NORTHPORT AL",-87.5900074,33.20928528
"02444160","TOMBIGBEE RIVER AT BEVILL L&D NR PICKENSVILLE",-88.2886454,33.21067874
"02463500","HURRICANE CREEK NEAR HOLT AL",-87.4475035,33.21122917
"07342465","S Sulphur Rv at Commerce",-95.9141328,33.21177979
"08088300","Briar Ck nr Graham",-98.6186695,33.21205664
"08052745","Doe Br at US Hwy 380 nr Prosper",-96.8919475,33.2192846
"07342470","S Sulphur Rv nr Commerce",-95.8627421,33.21983497
"02447500","NOXUBEE RIVER NEAR BROOKSVILLE",-88.7028273,33.2251247
"08044000","Big Sandy Ck nr Bridgeport",-97.6947538,33.23178218
"08058900","E Fk Trinity Rv at McKinney",-96.6088797,33.24400417
"02344500","FLINT RIVER NEAR GRIFFIN",-84.4291667,33.24416667
"02445000","LUBBUB CREEK NR CARROLLTON",-88.083359,33.2501205
"07344000","Sulphur Rv nr Darden",-94.6168704,33.2501213
"02462951","BLACK WARRIOR RIVER AT HOLT L&D NEAR HOLT AL.",-87.4491703,33.25317258
"02446500","SIPSEY RIVER NR ELROD",-87.7764022,33.25706249
"07342480","Middle Sulphur Rv at Commerce",-95.9155217,33.26650079
"08043950","Big Sandy Ck nr Chico",-97.6786424,33.27428117
"08058500","Honey Ck nr McKinney",-96.6577703,33.27844798
"08042700","North Ck nr Jacksboro",-98.2983819,33.2826125
"08052700","Little Elm Ck nr Aubrey",-96.8927805,33.28344977
"02465200","LAKE CREEK NEAR NORTHPORT AL",-87.6833437,33.2862283
"02407000","COOSA RIVER AT CHILDERSBURG AL",-86.36386659,33.29177917
"08042800","W Fk Trinity Rv nr Jacksboro",-98.0805979,33.29177926
"08059400","Sister Grove Ck nr Blue Ridge",-96.4830413,33.29455786
"02462800","DAVIS CREEK BELOW ABERNANT AL",-87.2194424,33.3084478
"07343450","Sulphur Rv at IH 30 nr Dalby Springs",-94.6980556,33.30944444
"0242354750","CAHABA VALLEY CREEK AT CROSS CR RD AT PELHAM",-86.8063775,33.31344546
"02344700","LINE CREEK NEAR SENOIA",-84.5222222,33.31916667
"07343500","White Oak Ck nr Talco",-95.0927184,33.32233617
"02423630","SHADES CREEK NEAR GREENWOOD AL",-86.9497141,33.3262234
"02412500","TALLAPOOSA RIVER NEAR OFELIA",-85.5919005,33.32622575
"08082700","Millers Ck nr Munday",-99.4650825,33.32926607
"08051500","Clear Ck nr Sanger",-97.1794587,33.3362269
"07287150","ABIACA CREEK NR SEVEN PINES",-90.1513889,33.34
"02413500","LITTLE TALLAPOOSA RIVER NEAR WEDOWEE AL",-85.5452326,33.349281
"02464500","NORTH RIVER (SITE B) NR TUSCALOOSA",-87.5533395,33.35400475
"07342500","S Sulphur Rv nr Cooper",-95.5949562,33.356499
"02406500","TALLADEGA CREEK AT ALPINE AL",-86.2341414,33.35955497
"02423500","CAHABA RIVER NEAR ACTON AL",-86.8130446,33.36344373
"08052650","Little Elm Ck nr Celina",-96.8238876,33.3653912
"07349430","BODCAU CREEK AT STAMPS",-93.5223986,33.36679128
"02423496","CAHABA RIVER NEAR HOOVER",-86.7841551,33.3692767
"07362100","Smackover Creek near Smackover",-92.7766667,33.37527778
"02405800","TALLADEGA CREEK ABOVE TALLADEGA AL",-86.0227466,33.37733247
"08082180","N Croton Ck nr Knox City",-100.0812116,33.38314796
"08050500","Elm Fk Trinity Rv nr Sanger",-97.0850105,33.38650347
"07343200","Sulphur Rv nr Talco",-95.0624408,33.39066814
"07288650","BOGUE PHALIA NR LELAND",-90.8477778,33.39666667
"0728875070","DEER CREEK EAST OF LELAND",-90.8919444,33.4011111
"08051000","Isle Du Bois Ck nr Pilot Point",-97.0127854,33.4065031
"02464146","TURKEY CREEK NEAR TUSCALOOSA",-87.5105601,33.41344824
"02344350","FLINT RIVER NEAR LOVEJOY",-84.3847222,33.41555556
"02423425","CAHABA RIVER NEAR CAHABA HEIGHTS AL",-86.7397099,33.4156637
"02461500","VALLEY CREEK NEAR BESSEMER",-86.9827711,33.4192762
"02464360","BINION CREEK BELOW GIN CREEK NEAR SAMANTHA AL",-87.6425091,33.42483704
"02413300","LITTLE TALLAPOOSA RIVER NEAR NEWELL AL",-85.399118,33.43733498
"02423414","LITTLE CAHABA RIVER AT CAH BEA RD NR CAHABA HTS AL",-86.6988758,33.43982948
"02462000","VALLEY CREEK NEAR OAK GROVE AL",-87.1222186,33.44733226
"02405500","KELLY CREEK NEAR VINCENT AL",-86.386924,33.44760728
"02446000","SIPSEY RIVER AT MOORES BRIDGE AL",-87.7639024,33.44844789
"02462500","BLACK WARRIOR R AT BANKHEAD L&D NEAR BESSEMER AL",-87.3541677,33.4584457
"02423410","L. CAHABA R. BL LK PURDY DAM NR CAHABA HTS.",-86.6702642,33.4601065
"07343000","N Sulphur Rv nr Cooper",-95.5877347,33.47483009
"07332600","Bois D'Arc Ck nr Randolph",-96.2147,33.47566345
"02338000","CHATTAHOOCHEE RIVER NEAR WHITESBURG",-84.9007722,33.4770577
"02464000","NORTH RIVER NEAR SAMANTHA AL",-87.5972297,33.47928058
"02423380","CAHABA RIVER NEAR MOUNTAIN BROOK AL",-86.7127653,33.4817724
"02423400","LITTLE CAHABA RIVER NR JEFFERSON PARK",-86.6141521,33.4998273
"02443500","LUXAPALLILA CREEK NR COLUMBUS",-88.3952778,33.51416667
"02344300","CAMP CREEK NEAR FAYETTEVILLE",-84.4274259,33.5167795
"02441390","TOMBIGBEE RIVER AT STENNIS LOCK AND DAM",-88.4894444,33.5175
"02458450","VILLAGE CREEK AT AVENUE W AT ENSLEY",-86.8791584,33.5176059
"02405000","COOSA RIVER NEAR CROPWELL AL",-86.2260868,33.52149445
"02423398","LITTLE CAHABA RIVER NEAR LEEDS AL",-86.5755404,33.52427129
"07287000","YAZOO RIVER AT GREENWOOD",-90.1816667,33.52444444
"08050840","Range Ck nr Collinsville",-96.8072191,33.52622016
"02337500","SNAKE CREEK NEAR WHITESBURG",-84.9282734,33.52955639
"02423397","LITTLE CAHABA RIVER BELOW LEEDS",-86.5624847,33.53454886
"02458300","VILLAGE CREEK AT 24TH ST. AT BIRMINGHAM",-86.8174907,33.54260504
"07288500","BIG SUNFLOWER RIVER AT SUNFLOWER",-90.5431441,33.5473397
"07343300","Cuthand Ck nr Bogata",-95.1730018,33.54760929
"02458600","VILLAGE CREEK NEAR DOCENA",-86.9258266,33.5481615
"02404400","CHOCCOLOCCO CREEK AT JACKSON SHOAL NR LINCOLN AL",-86.0969163,33.5484383
"07337000","Red River at Index",-94.0411111,33.55194444
"08050800","Timber Ck nr Collinsville",-96.9472267,33.55455428
"02443000","LUXAPALLILA CREEK AT STEENS",-88.3152778,33.56027778
"02404500","CHOCCOLOCCO CREEK NEAR LINCOLN AL",-86.1263617,33.56066019
"02404000","CHOCCOLOCCO CREEK NEAR JENIFER AL",-85.93052259,33.5706606
"08082500","Brazos Rv at Seymour",-99.2675756,33.58092766
"07362000","Ouachita River at Camden",-92.8180556,33.59638889
"02457595","FIVEMILE CREEK NEAR REPUBLIC",-86.8680483,33.5970492
"02457000","FIVEMILE CREEK AT KETONA AL",-86.7555457,33.60149249
"02403500","W  12 COLDWATER SPRING NR ANNISTON",-85.9258005,33.60288199
"02402500","COOSA RIVER AT RIVERSIDE AL",-86.1991419,33.60565898
"02440500","CHUQUATONCHEE CREEK NR WEST POINT",-88.7091667,33.6072222
"07341500","RED RIVER AT FULTON",-93.8137942,33.60734285
"08050300","Elm Fk Trinity Rv nr Muenster",-97.3827983,33.61010775
"02423130","CAHABA RIVER AT TRUSSVILLE",-86.599431,33.62232504
"02412000","TALLAPOOSA RIVER NEAR HEFLIN",-85.5132894,33.622885
"08050400","Elm Fk Trinity Rv at Gainesville",-97.1564016,33.62427479
"07364150","Bayou Bartholomew near McGehee",-91.4458333,33.62777778
"07311800","S Wichita Rv nr Benjamin",-99.8009252,33.644257
"07281600","TALLAHATCHIE RIVER AT MONEY",-90.2111111,33.65138889
"02337170","CHATTAHOOCHEE RIVER NEAR FAIRBURN",-84.6736111,33.65666667
"07314500","Little Wichita Rv nr Archer City",-98.6131124,33.66260225
"02445500","SIPSEY RIVER AT FAYETTE AL",-87.816407,33.66955429
"07332620","Bois D'Arc Ck at FM 1396 nr Honey Grove",-95.9844444,33.6822222
"07336800","Pecan Bayou nr Clarksville",-94.9949441,33.68538644
"07341301","LITTLE RIVER AT MILLWOOD DAM NR ASHDOWN",-93.9649107,33.69123139
"07311900","Wichita Rv nr Seymour",-99.3886905,33.70036966
"07363500","Saline River near Rye",-92.0258333,33.7008333
"02456500","LOCUST FORK AT SAYRE",-86.9833305,33.7098268
"02455980","TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL",-86.6961013,33.71121273
"02442000","LUXAPALLILA CREEK NEAR FAYETTE AL",-87.8705763,33.71955327
"07316000","Red River near Gainesville",-97.1600129,33.7278833
"02456330","CROOKED CREEK NEAR MORRIS",-86.8666615,33.73621399
"02411930","TALLAPOOSA RIVER BELOW TALLAPOOSA",-85.336342,33.74093858
"02454055","LOST CREEK ABOVE PARRISH",-87.3269483,33.7417756
"02336728","UTOY CREEK AT GREAT SOUTHWEST PKWY NR ATLANTA",-84.5682657,33.74344087
"02453500","MULBERRY FORK AT CORDOVA AL",-87.1702791,33.75760677
"07282075","TOPASHAW CREEK CANAL NR HOHENLINDEN",-89.1786111,33.75805556
"07312100","Wichita Rv nr Mabelle",-99.1428495,33.7600934
"02454000","LOST CREEK NEAR OAKMAN AL",-87.3583383,33.76399789
"07285400","BATUPAN BOGUE AT GRENADA",-89.7875859,33.77400485
"02337000","SWEETWATER CREEK NEAR AUSTELL",-84.6155445,33.77660678
"07282090","TOPASHAW CREEK CANAL NR DERMA",-89.2469444,33.78
"07282097","BEAR CREEK CANAL NR DERMA",-89.250903,33.78622604
"07285500","YALOBUSHA RIVER AT GRENADA",-89.8097222,33.78777778
"02439400","BUTTAHATCHEE RIVER NR ABERDEEN",-88.3152778,33.79
"02411800","LITTLE RIVER NEAR BUCHANAN",-85.11744769,33.79760519
"07285000","YALOBUSHA RIVER AT GRENADA DAM NR GRENADA",-89.7706417,33.8087265
"07315200","E Fk Little Wichita Rv nr Henrietta",-98.0850406,33.81287833
"07282100","TOPASHAW CREEK CANAL NR CALHOUN CITY",-89.3458333,33.8147222
"07332000","Red River near Colbert",-96.5233252,33.8184355
"07331600","Red River at Denison Dam nr Denison",-96.5633264,33.81899124
"02336300","PEACHTREE CREEK AT ATLANTA",-84.40763889,33.82030556
"07311700","N Wichita Rv nr Truscott",-99.7864822,33.82064216
"02437500","TOMBIGBEE RIVER AT ABERDEEN",-88.5186545,33.8206694
"07314900","Little Wichita Rv abv Henrietta",-98.2400458,33.8267666
"02437100","TOMBIGBEE RIVER AT ABERDEEN LOCK AND DAM",-88.52,33.83
"02336120","N.F. PEACHTREE CREEK  BUFORD HWY  NEAR ATLANTA",-84.342703,33.83149307
"07288280","BIG SUNFLOWER RIVER NR MERIGOLD",-90.67,33.8325
"07282000","YALOBUSHA R AND TOPASHAW C CA AT CALHOUN CITY",-89.3155556,33.8386111
"02401390","BIG CANOE CREEK AT ASHVILLE AL",-86.2627559,33.8398211
"02440000","CHUQUATONCHEE CREEK NR EGYPT",-88.7619444,33.84
"07336750","Little Pine Ck nr Kanawha",-95.2655082,33.84066298
"07335400","Sanders Ck nr Chicota",-95.5446813,33.8526043
"02336000","CHATTAHOOCHEE RIVER AT ATLANTA",-84.4544444,33.85916667
"07281000","TALLAHATCHIE RIVER AT SWAN LAKE",-90.2764772,33.859837
"07281960","YALOBUSHA RIVER AT VARDAMAN",-89.1730556,33.8661111
"07364133","Bayou Bartholomew at Garrett Bridge",-91.6561111,33.86638889
"02450180","MULBERRY FORK NEAR ARKADELPHIA",-86.9222211,33.87204689
"07335500","Red River at Arthur City",-95.5019023,33.8751049
"07361600","LITTLE MISSOURI RIV NR BOUGHTON",-93.3046161,33.8781625
"07315500","Red Rv nr Terral",-97.9344798,33.8787106
"02401500","BIG CANOE CREEK NEAR GADSDEN",-86.109974,33.9031538
"07312200","Beaver Ck nr Electra",-98.9050666,33.90592785
"07312500","Wichita Rv at Wichita Falls",-98.5336663,33.90954178
"07340000","Little River near Horatio",-94.3866667,33.91944444
"02439000","BUTTAHATCHEE RIVER NEAR SULLIGENT AL",-88.101977,33.92982835
"07338000","Little River near Idabel",-94.8263285,33.93566479
"02335870","SOPE CREEK NEAR MARIETTA",-84.4433333,33.95388889
"02400000","TERRAPIN CREEK NEAR PIEDMONT AL",-85.5771826,33.9564895
"07341200","Saline River near Lockesburg",-94.0616667,33.9622222
"02335350","CROOKED CREEK NEAR NORCROSS",-84.2649225,33.96510067
"02335815","CHATTAHOOCHEE RIVER BELOW MORGAN FALLS DAM",-84.3827778,33.96805556
"02401470","LITTLE CANOE CREEK NEAR STEELE",-86.177754,33.9692643
"07283000","SKUNA RIVER AT BRUCE",-89.3477778,33.9736111
"07280340","SOUTH FORK TILLATOBA CREEK NR CHARLESTON",-89.9792558,33.97844676
"02335450","CHATTAHOOCHEE RIVER ABOVE ROSWELL",-84.3160356,33.98593369
"02335000","CHATTAHOOCHEE RIVER NEAR NORCROSS",-84.2019444,33.9972222
"02335500","CHATTAHOOCHEE RIVER NEAR ROSWELL",-84.3313139,34.0056555
"02400500","COOSA RIVER AT GADSDEN AL",-85.9977494,34.0103752
"02433500","TOMBIGBEE RIVER AT BIGBEE",-88.5136111,34.01138889
"02335757","BIG CREEK BELOW HOG WALLOW CREEK AT ROSWELL",-84.3533333,34.0175
"02334885","SUWANEE CREEK AT SUWANEE",-84.08935639,34.03232319
"02451000","CLEAR CREEK AT FALLS CITY AL",-87.3000113,34.03482728
"07361500","Antoine River at Antoine",-93.4180556,34.03888889
"07339000","Mountain Fork near Eagletown",-94.6199358,34.04177757
"07340500","Cossatot River near DeQueen",-94.2125,34.045
"07361000","LITTLE MISSOURI RIVER NEAR MURFREESBORO",-93.7201825,34.04872059
"02335700","BIG CREEK NEAR ALPHARETTA",-84.2694444,34.05055556
"02450500","SIPSEY FORK NEAR FALLS CITY AL",-87.2669554,34.0520493
"07312700","Wichita Rv nr Charlie",-98.2967139,34.0531504
"02436500","TOWN CREEK NR NETTLETON",-88.6280556,34.05916667
"02397500","CEDAR CREEK NEAR CEDARTOWN",-85.313023,34.06145999
"02400100","TERRAPIN CREEK AT ELLISVILLE AL",-85.6141287,34.06509836
"07337500","Little River near Wright City",-95.0466157,34.06955059
"02394950","HILLS CREEK NEAR TAYLORSVILLE",-84.9506882,34.0755154
"02449882","BLUE SPRINGS CREEK NEAR BLOUNTSVILLE",-86.60777,34.0798198
"02450825","CLEAR C AT NEW HOPE CHURCH NR POPLAR SPRINGS",-87.422793,34.08121506
"07360800","MUDDY FORK CREEK NEAR MURFREESBORO",-93.7521282,34.08344265
"02433000","BULL MOUNTAIN CREEK NR SMITHVILLE",-88.3905988,34.08844049
"07341000","Saline River near Dierks",-94.085,34.0961111
"07337900","Glover River near Glover",-94.9021667,34.09760677
"02438000","BUTTAHATCHEE RIVER BELOW HAMILTON AL",-87.9894765,34.10621294
"02436000","CHIWAPA CREEK AT SHANNON",-88.7222222,34.11
"07363200","Saline River near Sheridan",-92.4055556,34.1161111
"02392500","LITTLE RIVER NEAR ROSWELL",-84.38825969,34.11926438
"07360000","OUACHITA RIVER AT ARKADELPHIA",-93.046284,34.12120694
"02334500","CHATTAHOOCHEE RIVER NEAR BUFORD",-84.0935233,34.12621057
"07274251","TOWN CREEK AT WATER VALLEY",-89.6333333,34.1475
"07360501","LITTLE MO RIV AT NARROWS DAM NR MUFREESBORO",-93.7151854,34.14844045
"07275000","YOCONA RIVER AT ENID DAM",-89.9039783,34.15816665
"02399500","COOSA RIVER AT LEESBURG AL",-85.7538552,34.1767623
"07359910","CADDO RIVER AT DEGRAY REGULATING DAM",-93.1001742,34.17731706
"07280000","TALLAHATCHIE RIVER NR LAMBERT",-90.2153694,34.1806676
"02397000","COOSA RIVER (MAYO'S BAR) NEAR ROME",-85.2566196,34.20037286
"07336500","Kiamichi River near Belzoni",-95.4844085,34.20065806
"02431500","TOMBIGBEE R AT BEANS FERRY NR FULTON",-88.400601,34.20593886
"02395000","ETOWAH RIVER NEAR KINGSTON",-84.9786749,34.20903968
"07275530","PETERS (LONG) CREEK NR POPE",-89.9819444,34.21388889
"07311500","Deep Red Creek near Randlett",-98.4531104,34.22092454
"07363400","Hurricane Creek below Sheridan",-92.3725,34.2286111
"02435020","TOWN CREEK AT EASON BOULEVARD AT TUPELO",-88.6958333,34.23555556
"02392000","ETOWAH RIVER AT CANTON",-84.4946733,34.23992866
"02395120","TWO RUN CREEK NEAR KINGSTON",-84.8897222,34.24277778
"07335000","Clear Boggy Creek near Caney",-96.2055454,34.25259007
